Features,BagSizeCount,BagSizeMax,BagSizeMin,BagSizeMean,BagSizeMedian,BagSizeSd,BagSizeNonLeafCount,BagSizeNonLeafMax,BagSizeNonLeafMin,BagSizeNonLeafMean,BagSizeNonLeafMedian,BagSizeNonLeafSd,BagSizeNonEmptyCount,BagSizeNonEmptyMax,BagSizeNonEmptyMin,BagSizeNonEmptyMean,BagSizeNonEmptyMedian,BagSizeNonEmptySd,CumulativeBagSize,DecompositionOverheadRatio,ContainerCountMax,ContainerCountMin,ContainerCountMean,ContainerCountMedian,ContainerCountSd,ItemLifeTimeMax,ItemLifeTimeMin,ItemLifeTimeMean,ItemLifeTimeMedian,ItemLifeTimeSd,NodesDepthMax,NodeDepthMin,NodeDepthMean,NodeDepthMedian,NodeDepthSd,NodeDepthNonLeafMax,NodeDepthNonLeafMin,NodeDepthNonLeafMean,NodeDepthNonLeafMedian,NodeDepthNonLeafSd,NodeDepthNonEmptyMax,NodeDepthNonEmptyMin,NodeDepthNonEmptyMean,NodeDepthNonEmptyMedian,NodeDepthNonEmptySd,PercentageLeaf,PercentageIntroduce,PercentageForget,PercentageJoin,BagSizeLeafCount,BagSizeLeafMax,BagSizeLeafMin,BagSizeLeafMean,BagSizeLeafMedian,BagSizeLeafSd,BagSizeIntroduceCount,BagSizeIntroduceMax,BagSizeIntroduceMin,BagSizeIntroduceMean,BagSizeIntroduceMedian,BagSizeIntroduceSd,BagSizeForgetCount,BagSizeForgetMax,BagSizeForgetMin,BagSizeForgetMean,BagSizeForgetMedian,BagSizeForgetSd,BagSizeJoinCount,BagSizeJoinMax,BagSizeJoinMin,BagSizeJoinMean,BagSizeJoinMedian,BagSizeJoinSd,CumulativeBagSizeLeaf,CumulativeBagSizeIntroduce,CumulativeBagSizeForget,CumulativeBagSizeJoin,DepthLeafMax,DepthLeafMin,DepthLeafMean,DepthLeafMedian,DepthLeafSd,DepthIntroduceMax,DepthIntroduceMin,DepthIntroduceMean,DepthIntroduceMedian,DepthIntroduceSd,DepthForgetMax,DepthForgetMin,DepthForgetMean,DepthForgetMedian,DepthForgetSd,DepthJoinMax,DepthJoinMin,DepthJoinMean,DepthJoinMedian,DepthJoinSd,JoinNodeDistanceMax,JoinNodeDistanceMin,JoinNodeDistanceMean,JoinNodeDistanceMedian,JoinNodeDistanceSd,BranchingFactorMax,BranchingFactorMin,BranchingFactorMean,BranchingFactorMedian,BranchingFactorSd,BAFMax,BAFMin,BAFMean,BAFMedian,BAFSd,BCFMax,BCFMin,BCFMean,BCFMedian,BCFSd,BNCFMax,BNCFMin,BNCFMean,BNCFMedian,BNCFSd,IVNCMax,IVNCMin,IVNCMean,IVNCMedian,IVNCSd,FVNCMax,FVNCMin,FVNCMean,FVNCMedian,FVNCSd,IVCFMax,IVCFMin,IVCFMean,IVCFMedian,IVCFSd,FVCFMax,FVCFMin,FVCFMean,FVCFMedian,FVCFSd
Features_tree78-1.ml.csv,4.0,3.0,0.0,1.8,2.0,0.9273618495495705,4.0,3.0,0.0,1.9636363636363636,2.0,0.7854040387801882,3.0,3.0,1.0,2.0,2.0,0.7453559924999299,108.0,5.4,22.0,1.0,5.4,4.0,5.141984052872977,18.0,1.0,4.4,4.0,3.8522720568516444,24.0,0.0,13.966666666666667,15.0,6.134510756549558,23.0,0.0,13.454545454545455,14.0,5.969066264175303,23.0,1.0,13.703703703703704,14.5,5.733687423269956,0.08333333333333333,0.5166666666666667,0.3333333333333333,0.06666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.225806451612903,2.0,0.7052648744863046,3.0,2.0,0.0,1.4,1.0,0.5830951894845301,2.0,3.0,2.0,2.75,3.0,0.4330127018922193,0.0,69.0,28.0,11.0,24.0,11.0,19.6,22.0,5.0039984012787215,23.0,3.0,14.741935483870968,15.0,5.405897269293993,21.0,0.0,12.2,13.5,6.584831053261731,14.0,5.0,9.75,10.0,3.491060010942235,9.0,2.0,5.166666666666667,5.0,2.4094720491334933,2.0,0.0,0.9833333333333333,1.0,0.38693955887479653,1.0,0.0,0.7444444444444445,1.0,0.37695989897083054,1.0,0.0,0.9,1.0,0.30000000000000004,0.75,0.0,0.22569444444444445,0.20833333333333331,0.22946284172051185,2.0,0.0,0.967741935483871,1.0,0.5378494193720345,2.0,0.0,1.2,1.0,0.6000000000000001,1.0,0.3333333333333333,0.5161290322580645,0.5,0.22542209992727558,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree29-2.ml.csv,4.0,3.0,0.0,1.6376811594202898,2.0,0.9320542139602044,4.0,3.0,0.0,1.8524590163934427,2.0,0.7647150026026623,3.0,3.0,1.0,1.8833333333333333,2.0,0.7323857514239943,113.0,5.65,19.0,1.0,5.65,4.0,5.256186830773807,11.0,1.0,4.1,4.0,2.879236009777594,26.0,0.0,15.971014492753623,17.0,6.782268045452764,25.0,0.0,15.278688524590164,16.0,6.663163103386209,25.0,1.0,15.533333333333333,16.0,6.417337627258069,0.11594202898550725,0.4927536231884058,0.2898550724637681,0.10144927536231885,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.088235294117647,2.0,0.742319380242586,3.0,2.0,0.0,1.4,1.0,0.5830951894845301,3.0,3.0,1.0,2.0,2.0,0.7559289460184544,0.0,71.0,28.0,14.0,26.0,11.0,21.25,23.0,5.165994579942956,25.0,2.0,16.558823529411764,17.0,6.122240922246902,23.0,0.0,13.35,14.5,7.404559406203721,22.0,6.0,14.571428571428571,15.0,5.394630739571202,16.0,1.0,7.333333333333333,7.0,3.9561083972502136,2.0,0.0,0.9855072463768116,1.0,0.4660271069801022,1.0,0.0,0.7729468599033816,1.0,0.38695622018359005,1.0,0.0,0.8695652173913043,1.0,0.33678116053977547,0.75,0.0,0.20241545893719806,0.2,0.22987765472790203,2.0,0.0,0.9411764705882353,1.0,0.6834676493307207,2.0,0.0,1.3,1.0,0.5567764362830022,1.0,0.3333333333333333,0.5637254901960784,0.5,0.25248667175835116,1.0,0.0,0.95,1.0,0.2179449471770337
Features_tree61-10.ml.csv,4.0,3.0,0.0,1.65625,2.0,0.9222721602108567,4.0,3.0,0.0,1.8596491228070176,2.0,0.7594688007688899,3.0,3.0,1.0,1.8928571428571428,2.0,0.724040533311189,106.0,5.3,18.0,1.0,5.3,3.5,4.765501022977542,13.0,1.0,4.2,3.5,3.1559467676119,27.0,0.0,13.671875,13.0,6.729261399616974,26.0,0.0,13.105263157894736,12.0,6.5552555867747,26.0,1.0,13.339285714285714,12.5,6.373148990979616,0.109375,0.484375,0.3125,0.09375,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.129032258064516,2.0,0.7509965630208268,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,1.8333333333333333,2.0,0.6871842709362768,0.0,66.0,29.0,11.0,27.0,9.0,18.285714285714285,17.0,6.340668863192041,26.0,3.0,14.516129032258064,14.0,6.153262799533664,24.0,0.0,11.6,11.5,6.73349834781297,23.0,4.0,10.833333333333334,8.5,6.202598021976132,19.0,1.0,8.466666666666667,7.0,5.7835014384790195,2.0,0.0,0.984375,1.0,0.4504229782937367,1.0,0.0,0.6614583333333334,1.0,0.4309718809305055,1.0,0.0,0.875,1.0,0.33071891388307384,0.75,0.0,0.1833767361111111,0.0,0.23087248766838056,2.0,0.0,0.9354838709677419,1.0,0.7592646642541816,2.0,0.0,1.25,1.0,0.6224949798994366,1.0,0.3333333333333333,0.553763440860215,0.5,0.25182878341140574,1.0,0.0,0.95,1.0,0.2179449471770337
Features_tree44-3.ml.csv,4.0,3.0,0.0,1.7333333333333334,2.0,0.9428090415820632,4.0,3.0,0.0,1.9696969696969697,2.0,0.7379270098112679,3.0,3.0,1.0,2.0,2.0,0.7016464154456233,130.0,6.5,30.0,1.0,6.5,2.5,8.605230967266364,16.0,1.0,4.15,2.5,4.04073013204297,23.0,0.0,12.453333333333333,13.0,5.123262849222381,22.0,0.0,11.954545454545455,12.0,5.004336962051223,22.0,1.0,12.138461538461538,12.0,4.816244700775853,0.12,0.5066666666666667,0.26666666666666666,0.10666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.1315789473684212,2.0,0.766779067596498,3.0,2.0,0.0,1.55,2.0,0.5894913061275798,2.0,3.0,2.0,2.25,2.0,0.4330127018922193,0.0,81.0,31.0,18.0,23.0,7.0,16.11111111111111,17.0,4.4583116994975285,22.0,3.0,13.289473684210526,13.5,4.5992441869738485,19.0,0.0,10.65,12.0,5.387717513010495,14.0,2.0,8.875,9.0,3.370367190678191,12.0,1.0,5.535714285714286,5.5,3.076200611806979,2.0,0.0,0.9866666666666667,1.0,0.4759084879353266,1.0,0.0,0.4711111111111111,0.3333333333333333,0.4653738706740773,1.0,0.0,0.8666666666666667,1.0,0.33993463423951903,0.75,0.0,0.13346031746031745,0.0,0.2179990542124533,2.0,0.0,0.6842105263157895,0.5,0.7645178445438923,2.0,0.0,1.2,1.0,0.6000000000000001,1.0,0.3333333333333333,0.5570175438596491,0.5,0.25728086624670987,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree76-1.ml.csv,4.0,3.0,0.0,1.8055555555555556,2.0,0.9809135323894208,4.0,3.0,0.0,2.03125,2.0,0.7899515412352837,3.0,3.0,1.0,2.0634920634920637,2.0,0.7532578106479156,130.0,6.5,23.0,1.0,6.5,4.5,5.417564028232615,12.0,1.0,4.5,4.5,2.7294688127912363,26.0,0.0,14.680555555555555,15.5,7.102085743891032,25.0,0.0,14.0625,15.0,6.954933051439101,25.0,1.0,14.285714285714286,15.0,6.778651294961617,0.1111111111111111,0.5138888888888888,0.2777777777777778,0.09722222222222222,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.2162162162162162,2.0,0.7758216267247202,3.0,2.0,0.0,1.55,2.0,0.5894913061275798,3.0,3.0,1.0,2.4285714285714284,3.0,0.7284313590846836,0.0,82.0,31.0,17.0,26.0,9.0,19.625,22.0,6.283659363778403,25.0,4.0,15.27027027027027,16.0,6.55805116342417,23.0,0.0,12.45,12.5,7.344896187149279,22.0,3.0,12.285714285714286,14.0,6.518419740885619,19.0,1.0,9.047619047619047,8.0,4.913307396160045,2.0,0.0,0.9861111111111112,1.0,0.4562241029349123,1.0,0.0,0.6435185185185185,1.0,0.4350620393140801,1.0,0.0,0.875,1.0,0.33071891388307384,0.75,0.0,0.19791666666666666,0.0,0.22898830975576262,2.0,0.0,0.8378378378378378,1.0,0.6372878985163025,2.0,0.0,1.25,1.0,0.6224949798994366,1.0,0.3333333333333333,0.536036036036036,0.5,0.25449453859145105,1.0,0.0,0.95,1.0,0.21794494717703367
Features_tree46-6.ml.csv,4.0,3.0,0.0,1.7941176470588236,2.0,0.9480447918403645,4.0,3.0,0.0,2.0,2.0,0.7682212795973759,3.0,3.0,1.0,2.033333333333333,2.0,0.7295356209413096,122.0,6.1,29.0,1.0,6.1,3.5,6.556675987114202,11.0,1.0,4.25,3.5,2.790609252475165,20.0,0.0,10.647058823529411,11.0,4.539903814355389,19.0,0.0,10.114754098360656,10.0,4.36490610063965,19.0,1.0,10.283333333333333,10.5,4.1995700838167815,0.10294117647058823,0.5147058823529411,0.29411764705882354,0.08823529411764706,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.2,2.0,0.7483314773547882,3.0,2.0,0.0,1.5,2.0,0.5916079783099616,2.0,3.0,2.0,2.5,2.5,0.5,0.0,77.0,30.0,15.0,20.0,10.0,15.285714285714286,15.0,3.1943828249996997,19.0,5.0,11.285714285714286,11.0,3.9826152826749306,16.0,0.0,9.1,9.0,4.515528761950255,11.0,3.0,6.666666666666667,6.0,3.144660377352201,13.0,1.0,6.0,6.0,3.3065591380365986,2.0,0.0,0.9852941176470589,1.0,0.43698993994422425,1.0,0.0,0.5784313725490196,0.6666666666666666,0.4339273720849162,1.0,0.0,0.8823529411764706,1.0,0.32218973970892123,0.75,0.0,0.18178104575163398,0.0,0.22704298343967735,2.0,0.0,0.8571428571428571,1.0,0.6388765649999398,2.0,0.0,1.2,1.0,0.5099019513592785,1.0,0.3333333333333333,0.5333333333333333,0.5,0.24494897427831785,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree41-3.ml.csv,4.0,3.0,0.0,1.7462686567164178,2.0,0.9517193174286483,4.0,3.0,0.0,1.95,2.0,0.7836878630339165,3.0,3.0,1.0,1.9830508474576272,2.0,0.7476862711902635,117.0,5.85,26.0,1.0,5.85,3.0,5.968877616436778,11.0,1.0,4.2,3.0,2.8035691537752374,23.0,0.0,12.134328358208956,12.0,4.904751039334466,22.0,0.0,11.566666666666666,12.0,4.758734659082764,22.0,1.0,11.76271186440678,12.0,4.552291220655357,0.1044776119402985,0.5074626865671642,0.29850746268656714,0.08955223880597014,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.176470588235294,2.0,0.7463869141440894,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,2.3333333333333335,2.5,0.7453559924999298,0.0,74.0,29.0,14.0,23.0,12.0,17.0,17.0,3.116774889895918,22.0,2.0,12.794117647058824,13.0,4.234170602614109,20.0,0.0,10.3,10.5,5.282991576748917,14.0,5.0,8.833333333333334,8.0,3.2360813064912666,16.0,1.0,6.6,6.0,3.895296308797745,2.0,0.0,0.9850746268656716,1.0,0.44023525981351125,1.0,0.0,0.7661691542288557,1.0,0.3777164755443245,1.0,0.0,0.8805970149253731,1.0,0.3242621042149318,0.7777777777777778,0.0,0.21762615493958776,0.19642857142857142,0.22753231655216347,2.0,0.0,0.9705882352941176,1.0,0.663559657216381,2.0,0.0,1.3,1.0,0.5567764362830021,1.0,0.3333333333333333,0.5392156862745098,0.5,0.24607647839237518,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree59-3.ml.csv,4.0,3.0,0.0,1.9866666666666666,2.0,0.9999111071601425,4.0,3.0,0.0,2.2238805970149254,2.0,0.7691999239835895,3.0,3.0,1.0,2.257575757575758,2.0,0.7242677819828558,149.0,7.45,27.0,1.0,7.45,4.0,7.186619511286236,16.0,1.0,5.15,4.0,3.91503512117069,21.0,0.0,11.6,12.0,4.974602161647368,20.0,0.0,11.074626865671641,11.0,4.8138898313663105,20.0,1.0,11.242424242424242,11.5,4.651687885451337,0.10666666666666667,0.5333333333333333,0.26666666666666666,0.09333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.35,3.0,0.792148975887743,3.0,2.0,0.0,1.75,2.0,0.5361902647381804,2.0,3.0,2.0,2.857142857142857,3.0,0.3499271061118826,0.0,94.0,35.0,20.0,21.0,10.0,16.0,17.0,4.031128874149275,20.0,4.0,12.425,13.0,4.363986136549932,17.0,0.0,9.55,10.0,4.984726672546851,13.0,3.0,7.714285714285714,7.0,3.6922422809485957,12.0,1.0,6.285714285714286,6.0,3.2240592152020486,2.0,0.0,0.9866666666666667,1.0,0.44701478971307224,1.0,0.0,0.44,0.3333333333333333,0.44608585787109706,1.0,0.0,0.88,1.0,0.32496153618543844,0.7222222222222222,0.0,0.1635185185185185,0.0,0.22325654352104823,2.0,0.0,0.675,1.0,0.6475916923494309,2.0,0.0,1.25,1.0,0.7664854858377946,1.0,0.3333333333333333,0.5083333333333333,0.3333333333333333,0.25535922410074274,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree57-7.ml.csv,4.0,3.0,0.0,1.8333333333333333,2.0,0.9860132971832694,4.0,3.0,0.0,2.0625,2.0,0.7880950133074057,3.0,3.0,1.0,2.0952380952380953,2.0,0.7499055118106485,132.0,6.6,28.0,1.0,6.6,3.5,7.371566997592845,12.0,1.0,4.2,3.5,2.993325909419153,20.0,0.0,10.222222222222221,10.0,4.509934165022757,19.0,0.0,9.703125,9.0,4.354163551633654,19.0,1.0,9.857142857142858,9.0,4.212065597618283,0.1111111111111111,0.5138888888888888,0.2777777777777778,0.09722222222222222,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.2432432432432434,2.0,0.7851804889910243,3.0,2.0,0.0,1.6,2.0,0.5830951894845301,3.0,3.0,1.0,2.4285714285714284,3.0,0.7284313590846836,0.0,83.0,32.0,17.0,20.0,11.0,14.375,13.0,3.461845606031557,19.0,5.0,10.891891891891891,10.0,4.038890560696788,16.0,0.0,8.7,8.5,4.382921400162226,13.0,3.0,6.285714285714286,5.0,3.1943828249996997,15.0,1.0,5.809523809523809,5.0,3.898950379134994,2.0,0.0,0.9861111111111112,1.0,0.4562241029349123,1.0,0.0,0.5185185185185185,0.3333333333333333,0.437052730415035,1.0,0.0,0.875,1.0,0.33071891388307384,0.75,0.0,0.15941358024691357,0.0,0.2181334666365527,2.0,0.0,0.7837837837837838,1.0,0.6210337996257328,2.0,0.0,1.25,1.0,0.6224949798994366,1.0,0.3333333333333333,0.5315315315315315,0.5,0.25655911470086745,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree79-2.ml.csv,4.0,3.0,0.0,1.8076923076923077,2.0,1.0007393716352067,4.0,3.0,0.0,2.0434782608695654,2.0,0.8064016083039743,3.0,3.0,1.0,2.073529411764706,2.0,0.7730036235853779,141.0,7.05,26.0,1.0,7.05,4.0,8.096141056083447,13.0,1.0,4.4,4.0,3.6660605559646724,17.0,0.0,10.333333333333334,11.0,3.8619334425297795,16.0,0.0,9.753623188405797,10.0,3.6768204486534573,16.0,1.0,9.897058823529411,10.0,3.506882753044164,0.11538461538461539,0.5256410256410257,0.2564102564102564,0.10256410256410256,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.1951219512195124,2.0,0.7720581361631422,3.0,2.0,0.0,1.5,2.0,0.5916079783099616,3.0,3.0,1.0,2.625,3.0,0.6959705453537527,0.0,90.0,30.0,21.0,17.0,11.0,14.777777777777779,15.0,1.8121673811444545,16.0,4.0,10.926829268292684,12.0,3.172982315697447,13.0,0.0,8.45,9.5,3.879110722833263,11.0,3.0,7.0,6.5,2.9154759474226504,13.0,1.0,5.357142857142857,5.0,3.0962452573847488,2.0,0.0,0.9871794871794872,1.0,0.4666737108513152,1.0,0.0,0.5811965811965812,0.6666666666666666,0.42846009776048827,1.0,0.0,0.8717948717948718,1.0,0.3343180720616743,0.75,0.0,0.17706552706552706,0.075,0.21800187423206205,2.0,0.0,0.7560975609756098,1.0,0.6160649239178092,2.0,0.0,1.2,1.0,0.6000000000000001,1.0,0.3333333333333333,0.540650406504065,0.5,0.25444686755331425,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree49-1.ml.csv,4.0,3.0,0.0,1.7746478873239437,2.0,0.9670221911984154,4.0,3.0,0.0,2.0,2.0,0.7766431633476233,3.0,3.0,1.0,2.032258064516129,2.0,0.7398287058825622,126.0,6.3,26.0,1.0,6.3,3.0,7.0929542505221335,15.0,1.0,4.35,3.0,3.3656351555092834,24.0,0.0,11.47887323943662,11.0,5.359890567859079,23.0,0.0,10.984126984126984,10.0,5.256868714575981,23.0,1.0,11.161290322580646,10.0,5.1091112426630865,0.11267605633802817,0.5070422535211268,0.28169014084507044,0.09859154929577464,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.1944444444444446,2.0,0.7752936520529369,3.0,2.0,0.0,1.55,2.0,0.5894913061275798,3.0,3.0,1.0,2.2857142857142856,2.0,0.6998542122237652,0.0,79.0,31.0,16.0,24.0,11.0,15.375,14.5,4.498263553861645,23.0,4.0,12.166666666666666,11.0,4.8676939555034116,21.0,0.0,10.05,9.5,5.687486263719676,13.0,3.0,7.571428571428571,7.0,3.619674131234265,12.0,1.0,5.714285714285714,5.0,3.325841921949376,2.0,0.0,0.9859154929577465,1.0,0.45942271634648135,1.0,0.0,0.49765258215962443,0.3333333333333333,0.4436060774091161,1.0,0.0,0.8732394366197183,1.0,0.33270455805683713,0.75,0.0,0.1535602503912363,0.0,0.21827339681253888,2.0,0.0,0.75,1.0,0.5464532103585,2.0,0.0,1.2,1.0,0.6000000000000001,1.0,0.3333333333333333,0.5416666666666666,0.5,0.25572156443780514,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree80-9.ml.csv,4.0,3.0,0.0,1.5925925925925926,2.0,0.9529392837236004,4.0,3.0,0.0,1.8428571428571427,2.0,0.7678488371643821,3.0,3.0,1.0,1.8695652173913044,2.0,0.7404081028663654,129.0,6.45,25.0,1.0,6.45,2.0,7.684237112426972,13.0,1.0,4.1,2.0,3.845776904605882,22.0,0.0,12.938271604938272,13.0,5.534059923317846,21.0,0.0,12.442857142857143,13.0,5.43174719137594,21.0,1.0,12.623188405797102,13.0,5.258813028787926,0.13580246913580246,0.49382716049382713,0.24691358024691357,0.12345679012345678,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.025,2.0,0.757875319561206,3.0,2.0,0.0,1.4,1.0,0.5830951894845301,3.0,3.0,1.0,2.0,2.0,0.7745966692414834,0.0,81.0,28.0,20.0,22.0,8.0,16.09090909090909,17.0,5.12488661434742,21.0,2.0,13.95,14.5,4.999749993749687,19.0,0.0,10.8,11.0,5.767148342118486,16.0,3.0,9.7,10.0,4.243819034784589,14.0,1.0,6.733333333333333,6.0,3.5301872786329938,2.0,0.0,0.9876543209876543,1.0,0.5090253858787236,1.0,0.0,0.5267489711934157,0.6666666666666666,0.4739125810900176,1.0,0.0,0.8518518518518519,1.0,0.3552467795046459,0.75,0.0,0.1277434842249657,0.0,0.22657789531084432,2.0,0.0,0.6,0.5,0.6633249580710799,2.0,0.0,1.1,1.0,0.6244997998398398,1.0,0.3333333333333333,0.5875,0.5,0.2634901958960396,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree41-8.ml.csv,4.0,3.0,0.0,1.6857142857142857,2.0,0.9341590128155323,4.0,3.0,0.0,1.903225806451613,2.0,0.7558306137974182,3.0,3.0,1.0,1.9344262295081966,2.0,0.7213114754098361,118.0,5.9,21.0,1.0,5.9,3.0,5.8642987645583,12.0,1.0,4.15,3.0,2.8155816450602176,20.0,0.0,11.357142857142858,11.5,4.828592561238625,19.0,0.0,10.790322580645162,11.0,4.649443590623865,19.0,1.0,10.967213114754099,11.0,4.475680049489885,0.11428571428571428,0.5,0.2857142857142857,0.1,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.1142857142857143,2.0,0.7472398188926869,3.0,2.0,0.0,1.45,1.5,0.5894913061275798,3.0,3.0,1.0,2.142857142857143,2.0,0.6388765649999399,0.0,74.0,29.0,15.0,20.0,10.0,15.75,16.5,3.832427429188973,19.0,4.0,12.028571428571428,12.0,4.259347463676393,17.0,0.0,9.55,10.5,4.769433928675394,16.0,3.0,8.142857142857142,8.0,4.085814184592883,15.0,1.0,6.190476190476191,6.0,3.685480489693209,2.0,0.0,0.9857142857142858,1.0,0.462689564020047,1.0,0.0,0.7428571428571429,1.0,0.4030495994190252,1.0,0.0,0.8714285714285714,1.0,0.33472498611028517,0.7777777777777778,0.0,0.20253401360544218,0.14285714285714285,0.23044467042130856,2.0,0.0,0.9142857142857143,1.0,0.6490180966628885,2.0,0.0,1.3,1.0,0.6403124237432849,1.0,0.3333333333333333,0.5571428571428572,0.5,0.2517962679314721,1.0,0.0,0.95,1.0,0.21794494717703372
Features_tree23-2.ml.csv,4.0,3.0,0.0,1.5138888888888888,2.0,0.8974199988416727,4.0,3.0,0.0,1.7301587301587302,2.0,0.739075982655417,3.0,3.0,1.0,1.7580645161290323,2.0,0.7113250668129014,109.0,5.45,22.0,1.0,5.45,2.5,6.020589672116844,9.0,1.0,3.65,2.5,2.7436289836637897,24.0,0.0,11.458333333333334,11.5,5.158427570490837,23.0,0.0,10.952380952380953,11.0,5.078521755388536,23.0,1.0,11.129032258064516,11.0,4.923557168603591,0.125,0.4861111111111111,0.2777777777777778,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.9714285714285715,2.0,0.6963461489687965,3.0,2.0,0.0,1.25,1.0,0.5361902647381804,3.0,3.0,1.0,1.875,2.0,0.7806247497997998,0.0,69.0,25.0,15.0,24.0,9.0,15.0,15.0,4.242640687119285,23.0,4.0,11.971428571428572,13.0,4.783816254747215,21.0,0.0,10.35,11.5,5.543239125276844,13.0,3.0,8.0,8.0,3.4641016151377544,16.0,1.0,6.642857142857143,7.0,4.244444147641595,2.0,0.0,0.9861111111111112,1.0,0.4857141236123809,1.0,0.0,0.7453703703703703,1.0,0.4101078432226118,1.0,0.0,0.8611111111111112,1.0,0.3458305443885759,0.75,0.0,0.18487654320987654,0.0,0.23774574359870018,2.0,0.0,0.8571428571428571,1.0,0.7228063223242008,2.0,0.0,1.2,1.0,0.5099019513592785,1.0,0.3333333333333333,0.5904761904761905,0.5,0.24989793835051288,1.0,0.0,0.95,1.0,0.2179449471770337
Features_tree65-2.ml.csv,4.0,3.0,0.0,1.7702702702702702,2.0,0.9662870886878248,4.0,3.0,0.0,2.0153846153846153,2.0,0.754316964438847,3.0,3.0,1.0,2.046875,2.0,0.7165387179873813,131.0,6.55,29.0,1.0,6.55,3.5,7.186619511286234,17.0,1.0,4.5,3.5,3.840572873934304,23.0,0.0,11.364864864864865,11.0,4.900563465463517,22.0,0.0,10.846153846153847,11.0,4.791758210256662,22.0,1.0,11.015625,11.0,4.631725473230792,0.12162162162162163,0.5,0.2702702702702703,0.10810810810810811,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.189189189189189,2.0,0.7999269506458779,3.0,2.0,0.0,1.65,2.0,0.5722761571129799,3.0,3.0,1.0,2.125,2.0,0.5994789404140899,0.0,81.0,33.0,17.0,23.0,10.0,15.11111111111111,16.0,3.956554181058857,22.0,4.0,12.162162162162161,12.0,4.457083724259034,19.0,0.0,9.6,10.0,5.0039984012787215,14.0,3.0,7.875,8.0,3.370367190678191,17.0,2.0,7.035714285714286,6.0,3.877426824004575,2.0,0.0,0.9864864864864865,1.0,0.47911075408745507,1.0,0.0,0.509009009009009,0.6666666666666666,0.4624746498140623,1.0,0.0,0.8648648648648649,1.0,0.34186785515333834,0.7777777777777778,0.0,0.1513138138138138,0.0,0.2221585038965564,2.0,0.0,0.7837837837837838,1.0,0.7401656182502244,2.0,0.0,1.3,1.0,0.6403124237432849,1.0,0.3333333333333333,0.5495495495495495,0.5,0.2652690426006389,1.0,0.0,0.95,1.0,0.2179449471770337
